0 0:0.850746 1:0.663866 2:-0.619469 3:0.384452 4:-0.0430397 5:0.423305 6:0.172895 7:-1 8:-1 9:1 
1 0:0.358209 1:0.142857 2:-0.743363 3:-0.452453 4:-0.587088 5:-0.556287 6:-0.494768 7:1 8:-1 9:-1 
1 0:0.343284 1:0.277311 2:-0.725664 3:-0.247034 4:-0.34768 5:-0.387755 6:-0.434978 7:-1 8:-1 9:1 
1 0:0.328358 1:0.176471 2:-0.79646 3:-0.451744 4:-0.570948 5:-0.515471 6:-0.564524 7:1 8:-1 9:-1 
1 0:-0.522388 1:-0.647059 2:-0.929204 3:-0.967416 4:-0.976463 5:-0.953917 6:-0.973094 7:-1 8:1 9:-1 
1 0:-0.149254 1:-0.310924 2:-0.840708 3:-0.874978 4:-0.914593 5:-0.903884 6:-0.853513 7:-1 8:1 9:-1 
1 0:-0.283582 1:-0.478992 2:-0.893805 3:-0.912874 4:-0.920646 5:-0.902567 6:-0.933234 7:-1 8:1 9:-1 
1 0:-0.283582 1:-0.361345 2:-0.849558 3:-0.89977 4:-0.930061 5:-0.876234 6:-0.903338 7:-1 8:1 9:-1 
1 0:-0.552239 1:-0.647059 2:-0.920354 3:-0.968479 4:-0.96772 5:-0.961817 6:-0.973094 7:-1 8:1 9:-1 
0 0:0.507463 1:0.411765 2:-0.734513 3:-0.314326 4:-0.483524 5:-0.431205 6:-0.305431 7:-1 8:-1 9:1 
0 0:0.477612 1:0.428571 2:-0.681416 3:-0.335931 4:-0.464694 5:-0.474654 6:-0.415047 7:-1 8:-1 9:1 
0 0:0.686567 1:0.529412 2:-0.690265 3:-0.0324066 4:-0.308675 5:-0.300856 6:0.133034 7:-1 8:-1 9:1 
0 0:0.447761 1:0.327731 2:-0.716814 3:-0.27643 4:-0.424344 5:-0.295589 6:-0.405082 7:1 8:-1 9:-1 
0 0:0.626866 1:0.411765 2:-0.690265 3:-0.281388 4:-0.415602 5:-0.437788 6:-0.355257 7:1 8:-1 9:-1 
0 0:0.701493 1:0.529412 2:-0.646018 3:0.108907 4:-0.166106 5:-0.0348914 6:-0.0861983 7:1 8:-1 9:-1 
0 0:0.626866 1:0.462185 2:-0.663717 3:-0.138658 4:-0.267653 5:-0.22054 6:-0.295466 7:-1 8:-1 9:1 
0 0:0.656716 1:0.428571 2:-0.734513 3:-0.255888 4:-0.474109 5:-0.116524 6:-0.434978 7:1 8:-1 9:-1 
0 0:0.656716 1:0.495798 2:-0.672566 3:-0.0217815 4:-0.27505 5:-0.128374 6:-0.24564 7:1 8:-1 9:-1 
0 0:0.656716 1:0.428571 2:-0.716814 3:-0.152116 4:-0.293208 5:-0.119157 6:-0.375187 7:1 8:-1 9:-1 
1 0:0.522388 1:0.361345 2:-0.699115 3:-0.340889 4:-0.510424 5:-0.287689 6:-0.425012 7:1 8:-1 9:-1 
0 0:0.61194 1:0.428571 2:-0.681416 3:-0.180096 4:-0.349697 5:-0.431205 6:-0.355257 7:-1 8:-1 9:1 
0 0:0.597015 1:0.445378 2:-0.699115 3:-0.277138 4:-0.437794 5:-0.368005 6:-0.285501 7:-1 8:-1 9:1 
0 0:0.507463 1:0.327731 2:-0.734513 3:-0.344785 4:-0.630128 5:-0.523371 6:-0.285501 7:-1 8:-1 9:1 
1 0:-0.164179 1:-0.260504 2:-0.849558 3:-0.845582 4:-0.877606 5:-0.843318 6:-0.704036 7:-1 8:1 9:-1 
0 0:0.298507 1:0.159664 2:-0.752212 3:-0.424473 4:-0.383995 5:-0.483871 6:-0.61435 7:1 8:-1 9:-1 
