0 0:0.031746 1:0.109244 2:-0.743363 3:-0.564016 4:-0.685272 5:-0.716919 6:-0.574489 7:-1 8:-1 9:1 
0 0:0.111111 1:0.092437 2:-0.725664 3:-0.537454 4:-0.677875 5:-0.624753 6:-0.59442 7:1 8:-1 9:-1 
0 0:0.206349 1:0.193277 2:-0.707965 3:-0.426598 4:-0.678547 5:-0.556287 6:-0.524664 7:1 8:-1 9:-1 
0 0:0.0793651 1:0.12605 2:-0.734513 3:-0.595537 4:-0.698722 5:-0.674786 6:-0.664175 7:-1 8:-1 9:1 
0 0:0.0793651 1:0.109244 2:-0.734513 3:-0.444307 4:-0.677202 5:-0.632653 6:-0.524664 7:1 8:-1 9:-1 
0 0:0.174603 1:0.142857 2:-0.681416 3:-0.548079 4:-0.788837 5:-0.711652 6:-0.514699 7:1 8:-1 9:-1 
0 0:0.238095 1:0.210084 2:-0.743363 3:-0.477245 4:-0.64694 5:-0.55892 6:-0.514699 7:-1 8:-1 9:1 
0 0:0.111111 1:0.0756303 2:-0.79646 3:-0.580308 4:-0.752522 5:-0.611587 6:-0.624315 7:1 8:-1 9:-1 
0 0:-0.047619 1:0.092437 2:-0.707965 3:-0.423056 4:-0.665098 5:-0.497038 6:-0.474838 7:1 8:-1 9:-1 
1 0:-0.301587 1:-0.260504 2:-0.823009 3:-0.843811 4:-0.876261 5:-0.932851 6:-0.843548 7:1 8:-1 9:-1 
1 0:-0.301587 1:-0.260504 2:-0.823009 3:-0.838852 4:-0.882313 5:-0.878868 6:-0.863478 7:-1 8:1 9:-1 
0 0:0.0634921 1:0.0588235 2:-0.752212 3:-0.595892 4:-0.726967 5:-0.628703 6:-0.65421 7:-1 8:-1 9:1 
1 0:-0.0952381 1:-0.092437 2:-0.79646 3:-0.724101 4:-0.794217 5:-0.753785 6:-0.763827 7:1 8:-1 9:-1 
0 0:0.222222 1:0.176471 2:-0.672566 3:-0.410306 4:-0.574311 5:-0.54707 6:-0.425012 7:-1 8:-1 9:1 
0 0:0.142857 1:0.159664 2:-0.752212 3:-0.539933 4:-0.67115 5:-0.56287 6:-0.63428 7:-1 8:-1 9:1 
0 0:0.31746 1:0.294118 2:-0.672566 3:-0.357535 4:-0.538668 5:-0.389072 6:-0.494768 7:-1 8:-1 9:1 
0 0:0.222222 1:0.159664 2:-0.734513 3:-0.431557 4:-0.551446 5:-0.441738 6:-0.584454 7:1 8:-1 9:-1 
0 0:0.222222 1:0.176471 2:-0.778761 3:-0.344785 4:-0.651648 5:-0.62607 6:-0.315396 7:1 8:-1 9:-1 
0 0:0.190476 1:0.159664 2:-0.699115 3:-0.483974 4:-0.626093 5:-0.460171 6:-0.61435 7:-1 8:-1 9:1 
0 0:0.396825 1:0.294118 2:-0.734513 3:-0.324597 4:-0.509079 5:-0.362739 6:-0.415047 7:-1 8:-1 9:1 
0 0:0.111111 1:0.0756303 2:-0.734513 3:-0.550912 4:-0.66039 5:-0.619487 6:-0.624315 7:-1 8:-1 9:1 
1 0:-0.666667 1:-0.546218 2:-0.867257 3:-0.940145 4:-0.954943 5:-0.947334 6:-0.953164 7:-1 8:1 9:-1 
0 0:-0.111111 1:-0.092437 2:-0.79646 3:-0.727643 4:-0.802959 5:-0.720869 6:-0.783757 7:1 8:-1 9:-1 
1 0:-0.269841 1:-0.210084 2:-0.787611 3:-0.800956 4:-0.843309 5:-0.828835 6:-0.833582 7:-1 8:-1 9:1 
1 0:-0.952381 1:-0.815126 2:-0.964602 3:-0.987958 4:-0.992603 5:-0.994733 6:-0.993024 7:-1 8:1 9:-1 
1 0:-0.47619 1:-0.411765 2:-0.840708 3:-0.910395 4:-0.94351 5:-0.895984 6:-0.923269 7:-1 8:1 9:-1 
1 0:-0.984127 1:-0.831933 2:-0.911504 3:-0.989021 4:-0.99462 5:-0.9921 6:-0.993024 7:-1 8:1 9:-1 
1 0:-0.587302 1:-0.495798 2:-0.823009 3:-0.918895 4:-0.928043 5:-0.926267 6:-0.943199 7:-1 8:-1 9:1 
0 0:-0.111111 1:-0.0588235 2:-0.787611 3:-0.686913 4:-0.792872 5:-0.699803 6:-0.723966 7:1 8:-1 9:-1 
0 0:-0.222222 1:-0.12605 2:-0.814159 3:-0.752435 4:-0.841964 5:-0.761685 6:-0.764823 7:1 8:-1 9:-1 
0 0:-0.253968 1:-0.226891 2:-0.814159 3:-0.795644 4:-0.837929 5:-0.820935 6:-0.8286 7:-1 8:-1 9:1 
0 0:0.047619 1:0.109244 2:-0.761062 3:-0.621746 4:-0.746469 5:-0.627386 6:-0.658196 7:1 8:-1 9:-1 
1 0:-0.0634921 1:-0.0756303 2:-0.814159 3:-0.680893 4:-0.759247 5:-0.730086 6:-0.757848 7:1 8:-1 9:-1 
0 0:-0.222222 1:-0.193277 2:-0.79646 3:-0.777581 4:-0.839274 5:-0.844635 6:-0.78276 7:-1 8:-1 9:1 
1 0:-0.206349 1:-0.176471 2:-0.778761 3:-0.706039 4:-0.744452 5:-0.764319 6:-0.768809 7:-1 8:-1 9:1 
0 0:-0.15873 1:-0.092437 2:-0.752212 3:-0.706039 4:-0.794889 5:-0.734036 6:-0.715994 7:-1 8:-1 9:1 
0 0:-0.47619 1:-0.344538 2:-0.840708 3:-0.857624 4:-0.918628 5:-0.903884 6:-0.844544 7:-1 8:-1 9:1 
0 0:-0.380952 1:-0.310924 2:-0.840708 3:-0.85479 4:-0.897108 5:-0.886768 6:-0.850523 7:1 8:-1 9:-1 
0 0:-0.333333 1:-0.193277 2:-0.769912 3:-0.80556 4:-0.880968 5:-0.851218 6:-0.802691 7:-1 8:-1 9:1 
1 0:-0.539683 1:-0.428571 2:-0.840708 3:-0.923145 4:-0.946873 5:-0.936801 6:-0.939213 7:-1 8:1 9:-1 
1 0:-0.444444 1:-0.344538 2:-0.858407 3:-0.876749 4:-0.921318 5:-0.907834 6:-0.877429 7:-1 8:1 9:-1 
0 0:-0.285714 1:-0.176471 2:-0.823009 3:-0.826811 4:-0.861466 5:-0.876234 6:-0.837569 7:-1 8:-1 9:1 
1 0:-0.587302 1:-0.495798 2:-0.902655 3:-0.92102 4:-0.94082 5:-0.928901 6:-0.936223 7:-1 8:1 9:-1 
1 0:-0.349206 1:-0.294118 2:-0.849558 3:-0.85904 4:-0.908541 5:-0.861751 6:-0.864474 7:-1 8:-1 9:1 
1 0:-0.365079 1:-0.327731 2:-0.858407 3:-0.865769 4:-0.893746 5:-0.899934 6:-0.877429 7:-1 8:-1 9:1 
1 0:-0.603175 1:-0.512605 2:-0.884956 3:-0.928103 4:-0.937458 5:-0.947334 6:-0.943199 7:-1 8:1 9:-1 
1 0:-0.555556 1:-0.495798 2:-0.876106 3:-0.932353 4:-0.952925 5:-0.951284 6:-0.933234 7:-1 8:1 9:-1 
1 0:-0.68254 1:-0.546218 2:-0.893805 3:-0.947229 4:-0.952925 5:-0.971034 6:-0.95416 7:-1 8:1 9:-1 
1 0:-0.904762 1:-0.764706 2:-0.938053 3:-0.982646 4:-0.988568 5:-0.986833 6:-0.986049 7:-1 8:1 9:-1 
1 0:-1 1:-0.848739 2:-0.955752 3:-0.990792 4:-0.995293 5:-0.990783 6:-0.993024 7:-1 8:1 9:-1 
1 0:-0.968254 1:-0.815126 2:-0.955752 3:-0.988667 4:-0.992603 5:-0.986833 6:-0.993024 7:-1 8:1 9:-1 
0 0:0.285714 1:0.344538 2:-0.716814 3:-0.252346 4:-0.473436 5:-0.400922 6:-0.419033 7:-1 8:-1 9:1 
0 0:0.285714 1:0.294118 2:-0.734513 3:-0.227909 4:-0.441829 5:-0.443055 6:-0.125062 7:-1 8:-1 9:1 
0 0:0.190476 1:0.193277 2:-0.769912 3:-0.300159 4:-0.481506 5:-0.361422 6:-0.415047 7:-1 8:-1 9:1 
0 0:2.22045e-16 1:0.0252101 2:-0.858407 3:-0.655746 4:-0.744452 5:-0.672153 6:-0.694071 7:-1 8:-1 9:1 
0 0:0.0793651 1:0.0252101 2:-0.80531 3:-0.646892 4:-0.784802 5:-0.719552 6:-0.61435 7:1 8:-1 9:-1 
0 0:-0.206349 1:-0.159664 2:-0.849558 3:-0.791039 4:-0.856086 5:-0.815668 6:-0.803687 7:-1 8:-1 9:1 
0 0:0.047619 1:0.0756303 2:-0.814159 3:-0.629538 4:-0.707465 5:-0.686636 6:-0.694071 7:1 8:-1 9:-1 
0 0:0.126984 1:0.159664 2:-0.778761 3:-0.455994 4:-0.63349 5:-0.58262 6:-0.494768 7:-1 8:-1 9:1 
0 0:0.174603 1:0.159664 2:-0.787611 3:-0.539933 4:-0.650303 5:-0.470704 6:-0.674141 7:1 8:-1 9:-1 
0 0:0.190476 1:0.159664 2:-0.769912 3:-0.413848 4:-0.677875 5:-0.520737 6:-0.454908 7:-1 8:-1 9:1 
0 0:0.253968 1:0.226891 2:-0.769912 3:-0.378785 4:-0.498319 5:-0.55497 6:-0.544594 7:-1 8:-1 9:1 
0 0:0.174603 1:0.159664 2:-0.787611 3:-0.418452 4:-0.600538 5:-0.526004 6:-0.474838 7:-1 8:-1 9:1 
0 0:0.126984 1:0.092437 2:-0.769912 3:-0.536745 4:-0.696032 5:-0.531271 6:-0.564524 7:-1 8:-1 9:1 
0 0:0.190476 1:0.243697 2:-0.787611 3:-0.387639 4:-0.621385 5:-0.537854 6:-0.425012 7:-1 8:-1 9:1 
0 0:0.142857 1:0.12605 2:-0.778761 3:-0.536391 4:-0.648958 5:-0.518104 6:-0.65421 7:-1 8:-1 9:1 
0 0:0.174603 1:0.109244 2:-0.79646 3:-0.527537 4:-0.680565 5:-0.548387 6:-0.59442 7:-1 8:-1 9:1 
0 0:0.174603 1:0.176471 2:-0.778761 3:-0.545599 4:-0.67653 5:-0.544437 6:-0.584454 7:1 8:-1 9:-1 
0 0:0.222222 1:0.193277 2:-0.761062 3:-0.390827 4:-0.61735 5:-0.599737 6:-0.365222 7:-1 8:-1 9:1 
0 0:-0.0634921 1:-0.0252101 2:-0.840708 3:-0.732601 4:-0.809011 5:-0.806452 6:-0.753861 7:-1 8:-1 9:1 
0 0:0.206349 1:0.294118 2:-0.637168 3:-0.409952 4:-0.570948 5:-0.428571 6:-0.514699 7:-1 8:-1 9:1 
1 0:-0.333333 1:-0.294118 2:-0.840708 3:-0.855144 4:-0.896436 5:-0.851218 6:-0.883408 7:1 8:-1 9:-1 
0 0:0.222222 1:0.226891 2:-0.734513 3:-0.479724 4:-0.626765 5:-0.511521 6:-0.574489 7:1 8:-1 9:-1 
0 0:0.174603 1:0.176471 2:-0.752212 3:-0.422348 4:-0.62542 5:-0.519421 6:-0.484803 7:1 8:-1 9:-1 
0 0:0.206349 1:0.210084 2:-0.769912 3:-0.40464 4:-0.631473 5:-0.489138 6:-0.474838 7:-1 8:-1 9:1 
0 0:0.206349 1:0.226891 2:-0.769912 3:-0.292368 4:-0.544048 5:-0.406188 6:-0.474838 7:1 8:-1 9:-1 
0 0:0.619048 1:0.563025 2:-0.646018 3:0.185762 4:-0.0961668 5:0.263989 6:-0.106129 7:1 8:-1 9:-1 
1 0:0.174603 1:0.109244 2:-0.752212 3:-0.534266 4:-0.667115 5:-0.465438 6:-0.684106 7:-1 8:-1 9:1 
0 0:0.222222 1:0.226891 2:-0.769912 3:-0.430848 4:-0.596503 5:-0.524687 6:-0.444943 7:-1 8:-1 9:1 
0 0:0.730159 1:0.546218 2:-0.690265 3:0.072782 4:-0.223941 5:0.0796577 6:-0.22571 7:-1 8:-1 9:1 
0 0:0.142857 1:0.12605 2:-0.814159 3:-0.567912 4:-0.749832 5:-0.60632 6:-0.61435 7:1 8:-1 9:-1 
0 0:0.0634921 1:0.00840336 2:-0.787611 3:-0.613954 4:-0.712172 5:-0.576037 6:-0.723966 7:-1 8:-1 9:1 
0 0:0.444444 1:0.361345 2:-0.699115 3:-0.206658 4:-0.534633 5:-0.199473 6:-0.375187 7:1 8:-1 9:-1 
0 0:0.365079 1:0.344538 2:-0.707965 3:-0.196387 4:-0.505044 5:-0.210007 6:-0.454908 7:1 8:-1 9:-1 
0 0:0.587302 1:0.546218 2:-0.690265 3:0.0472817 4:-0.289173 5:-0.285056 6:0.0433483 7:-1 8:-1 9:1 
0 0:0.492063 1:0.512605 2:-0.672566 3:0.0805738 4:-0.073302 5:-0.0322581 6:-0.305431 7:-1 8:-1 9:1 
0 0:0.47619 1:0.579832 2:-0.725664 3:-0.195679 4:-0.507734 5:-0.379855 6:-0.265571 7:-1 8:-1 9:1 
0 0:0.444444 1:0.478992 2:-0.663717 3:0.0164689 4:-0.370545 5:-0.302172 6:-0.18585 7:1 8:-1 9:-1 
0 0:0.333333 1:0.294118 2:-0.725664 3:-0.210908 4:-0.359112 5:-0.391705 6:-0.464873 7:-1 8:-1 9:1 
0 0:0.333333 1:0.260504 2:-0.787611 3:-0.249513 4:-0.533289 5:-0.561554 6:-0.385152 7:-1 8:-1 9:1 
0 0:0.380952 1:0.176471 2:-0.734513 3:-0.111387 4:-0.416274 5:-0.469388 6:-0.355257 7:-1 8:-1 9:1 
0 0:0.269841 1:0.294118 2:-0.725664 3:-0.331326 4:-0.580363 5:-0.520737 6:-0.335326 7:1 8:-1 9:-1 
0 0:0.238095 1:0.294118 2:-0.761062 3:-0.322118 4:-0.680565 5:-0.419355 6:-0.405082 7:1 8:-1 9:-1 
0 0:0.555556 1:0.529412 2:-0.663717 3:0.141137 4:-0.165434 5:-0.0506912 6:-0.0662681 7:-1 8:-1 9:1 
0 0:0.460317 1:0.394958 2:-0.743363 3:-0.1847 4:-0.459314 5:-0.221856 6:-0.365222 7:1 8:-1 9:-1 
0 0:0.253968 1:0.327731 2:-0.734513 3:-0.308659 4:-0.548756 5:-0.499671 6:-0.405082 7:-1 8:-1 9:1 
0 0:0.396825 1:0.310924 2:-0.769912 3:-0.199221 4:-0.486886 5:-0.385122 6:-0.365222 7:1 8:-1 9:-1 
1 0:-0.380952 1:-0.277311 2:-0.831858 3:-0.861874 4:-0.911903 5:-0.869651 6:-0.863478 7:-1 8:-1 9:1 
0 0:0.269841 1:0.260504 2:-0.725664 3:-0.445369 4:-0.612643 5:-0.403555 6:-0.538615 7:1 8:-1 9:-1 
0 0:0.206349 1:0.243697 2:-0.699115 3:-0.329201 4:-0.532616 5:-0.370639 6:-0.448929 7:1 8:-1 9:-1 
0 0:0.206349 1:0.344538 2:-0.707965 3:-0.306889 4:-0.577001 5:-0.260039 6:-0.412058 7:1 8:-1 9:-1 
1 0:0.0634921 1:0.0756303 2:-0.752212 3:-0.632371 4:-0.732347 5:-0.677419 6:-0.664175 7:-1 8:1 9:-1 
1 0:-0.253968 1:-0.260504 2:-0.79646 3:-0.811227 4:-0.870208 5:-0.784068 6:-0.833582 7:-1 8:-1 9:1 
1 0:-0.031746 1:-0.0420168 2:-0.761062 3:-0.674163 4:-0.776059 5:-0.585253 6:-0.763827 7:-1 8:-1 9:1 
0 0:0.0793651 1:0.092437 2:-0.752212 3:-0.462724 4:-0.671822 5:-0.561554 6:-0.63428 7:-1 8:-1 9:1 
0 0:0.206349 1:0.193277 2:-0.707965 3:-0.482911 4:-0.747142 5:-0.553654 6:-0.385152 7:-1 8:-1 9:1 
0 0:0.126984 1:0.109244 2:-0.743363 3:-0.521516 4:-0.683927 5:-0.529954 6:-0.604385 7:-1 8:-1 9:1 
0 0:0.0793651 1:0.092437 2:-0.752212 3:-0.549141 4:-0.691325 5:-0.627386 6:-0.61435 7:-1 8:-1 9:1 
0 0:2.22045e-16 1:-0.00840336 2:-0.752212 3:-0.593767 4:-0.73033 5:-0.605003 6:-0.624315 7:-1 8:-1 9:1 
0 0:0.015873 1:0.0252101 2:-0.743363 3:-0.621038 4:-0.769334 5:-0.639236 6:-0.61435 7:1 8:-1 9:-1 
0 0:0.301587 1:0.193277 2:-0.707965 3:-0.34266 4:-0.529926 5:-0.377222 6:-0.405082 7:-1 8:-1 9:1 
0 0:0.126984 1:0.109244 2:-0.734513 3:-0.547016 4:-0.670477 5:-0.601053 6:-0.574489 7:-1 8:-1 9:1 
0 0:0.15873 1:0.277311 2:-0.743363 3:-0.377014 4:-0.608608 5:-0.458855 6:-0.494768 7:-1 8:-1 9:1 
1 0:-0.253968 1:-0.243697 2:-0.778761 3:-0.828582 4:-0.864156 5:-0.901251 6:-0.833582 7:-1 8:1 9:-1 
1 0:-0.793651 1:-0.663866 2:-0.893805 3:-0.964229 4:-0.9731 5:-0.957867 6:-0.973094 7:-1 8:1 9:-1 
0 0:0.269841 1:0.210084 2:-0.690265 3:-0.263326 4:-0.558171 5:-0.389072 6:-0.424016 7:-1 8:-1 9:1 
1 0:0.15873 1:0.12605 2:-0.769912 3:-0.593767 4:-0.735709 5:-0.658986 6:-0.635277 7:1 8:-1 9:-1 
0 0:0.0952381 1:0.109244 2:-0.761062 3:-0.499203 4:-0.717552 5:-0.639236 6:-0.480817 7:-1 8:-1 9:1 
1 0:0.126984 1:0.12605 2:-0.716814 3:-0.545245 4:-0.66846 5:-0.468071 6:-0.67713 7:1 8:-1 9:-1 
0 0:0.428571 1:0.378151 2:-0.707965 3:-0.372764 4:-0.585743 5:-0.353522 6:-0.480817 7:1 8:-1 9:-1 
0 0:0.333333 1:0.378151 2:-0.716814 3:-0.368514 4:-0.578346 5:-0.323239 6:-0.478824 7:1 8:-1 9:-1 
0 0:0.0634921 1:0.0756303 2:-0.761062 3:-0.607579 4:-0.742434 5:-0.655036 6:-0.667165 7:1 8:-1 9:-1 
1 0:0.015873 1:0.0588235 2:-0.681416 3:-0.640163 4:-0.743779 5:-0.662936 6:-0.679123 7:-1 8:-1 9:1 
0 0:0.349206 1:0.327731 2:-0.707965 3:-0.348681 4:-0.560861 5:-0.408822 6:-0.492775 7:-1 8:-1 9:1 
0 0:0.365079 1:0.378151 2:-0.716814 3:-0.268638 4:-0.577673 5:-0.316656 6:-0.278525 7:-1 8:-1 9:1 
0 0:0.15873 1:0.176471 2:-0.743363 3:-0.50912 4:-0.712172 5:-0.57077 6:-0.536622 7:-1 8:-1 9:1 
0 0:0.206349 1:0.193277 2:-0.725664 3:-0.494599 4:-0.624075 5:-0.557604 6:-0.576482 7:-1 8:-1 9:1 
1 0:-0.0793651 1:-0.0588235 2:-0.80531 3:-0.72233 4:-0.790182 5:-0.748519 6:-0.759841 7:-1 8:-1 9:1 
0 0:0.174603 1:0.226891 2:-0.716814 3:-0.473703 4:-0.658373 5:-0.587887 6:-0.428002 7:-1 8:-1 9:1 
0 0:-0.126984 1:-0.0252101 2:-0.80531 3:-0.74181 4:-0.833221 5:-0.788018 6:-0.769806 7:1 8:-1 9:-1 
0 0:-0.015873 1:-0.0420168 2:-0.761062 3:-0.650788 4:-0.778749 5:-0.693219 6:-0.63428 7:-1 8:-1 9:1 
0 0:-0.047619 1:-0.0588235 2:-0.778761 3:-0.754206 4:-0.841291 5:-0.723502 6:-0.773792 7:-1 8:-1 9:1 
1 0:-0.126984 1:-0.0756303 2:-0.769912 3:-0.689393 4:-0.796907 5:-0.755102 6:-0.694071 7:-1 8:-1 9:1 
1 0:-0.301587 1:-0.260504 2:-0.823009 3:-0.845582 4:-0.874916 5:-0.882818 6:-0.873443 7:-1 8:1 9:-1 
0 0:0.15873 1:0.092437 2:-0.761062 3:-0.532849 4:-0.61466 5:-0.449638 6:-0.694071 7:-1 8:-1 9:1 
1 0:-0.190476 1:-0.159664 2:-0.787611 3:-0.77581 4:-0.835239 5:-0.763002 6:-0.813652 7:-1 8:-1 9:1 
1 0:-0.587302 1:-0.495798 2:-0.876106 3:-0.92952 4:-0.9462 5:-0.922317 6:-0.943199 7:-1 8:1 9:-1 
0 0:0.047619 1:0.159664 2:-0.778761 3:-0.463786 4:-0.715535 5:-0.529954 6:-0.524664 7:1 8:-1 9:-1 
0 0:-0.0793651 1:-0.0420168 2:-0.769912 3:-0.704268 4:-0.795562 5:-0.697169 6:-0.743896 7:1 8:-1 9:-1 
0 0:0.174603 1:0.193277 2:-0.79646 3:-0.429786 4:-0.61735 5:-0.529954 6:-0.534629 7:1 8:-1 9:-1 
0 0:0.126984 1:0.176471 2:-0.752212 3:-0.381619 4:-0.642905 5:-0.54312 6:-0.434978 7:-1 8:-1 9:1 
0 0:0.0793651 1:0.0420168 2:-0.769912 3:-0.517266 4:-0.779422 5:-0.655036 6:-0.59442 7:1 8:-1 9:-1 
1 0:-0.730159 1:-0.596639 2:-0.902655 3:-0.953958 4:-0.96503 5:-0.9684 6:-0.967115 7:-1 8:1 9:-1 
1 0:-0.666667 1:-0.563025 2:-0.893805 3:-0.939083 4:-0.952253 5:-0.946017 6:-0.95715 7:-1 8:1 9:-1 
1 0:-0.47619 1:-0.378151 2:-0.849558 3:-0.879936 4:-0.905851 5:-0.910467 6:-0.896363 7:-1 8:1 9:-1 
1 0:-0.444444 1:-0.344538 2:-0.858407 3:-0.87852 4:-0.898453 5:-0.910467 6:-0.905331 7:-1 8:1 9:-1 
1 0:-0.412698 1:-0.344538 2:-0.858407 3:-0.87179 4:-0.902488 5:-0.895984 6:-0.888391 7:-1 8:1 9:-1 
1 0:-0.365079 1:-0.277311 2:-0.840708 3:-0.855853 4:-0.900471 5:-0.849901 6:-0.879422 7:-1 8:1 9:-1 
1 0:-0.365079 1:-0.344538 2:-0.876106 3:-0.873915 4:-0.913248 5:-0.874918 6:-0.895366 7:-1 8:1 9:-1 
